time,open,high,low,close,EMA 9,EMA 21,Entry,TP,SL,B,A0,A1,A2,A3,ST0,ST1,ST2,ST3,ENTRY,TP,SL,Volume,VolAvg
1777520700,912.65,914.3,892.7,897.9,875.7201552757114,852.1282949316283,0,0,0,650.8,1113.2,1649.95,,,1,1,1,1,,,,2976918,3707297.75
1777866300,901.1,929.9,901.1,923.6,885.2961242205691,858.6257226651167,0,0,0,650.8,1113.2,1649.95,,,1,1,1,1,,,,2872626,3638066.1
1777952700,916.35,931.7,901,907.8,889.7968993764553,863.0961115137424,0,0,0,650.8,1113.2,1649.95,,,1,1,1,1,,,,2290420,3508688
1778039100,911.95,950.25,909.25,949.15,901.6675195011642,870.9191922852203,0,0,0,650.8,1113.2,1649.95,,,1,1,1,1,,,,2490212,3245160.2
1778125500,950,970,931,967.35,914.8040156009314,879.6856293502003,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,2441466,3240871.3
1778211900,967.35,974.9,956.35,962.1,924.2632124807451,887.1778448638184,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,1812273,3059463.3
1778471100,956.6,956.6,922.55,931.1,925.630569984596,891.1707680580167,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,1722110,2999054.8
1778557500,923.75,926.25,876.85,879.35,916.3744559876768,890.0961527800152,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,2005707,2685785.9
1778643900,873.55,889,869.1,874,907.8995647901414,888.6328661636502,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,1661360,2641396.8
1778730300,884.05,887,854.1,872.85,900.8896518321131,887.1980601487729,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,1213529,2474434.9
1778816700,877.2,879.75,845,849.95,890.7017214656905,883.8118728625209,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,1092096,2370720.7
1779075900,833.4,861.2,830.2,857.75,884.1113771725525,881.4426116932008,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,2353716,2373783.6
1779162300,845.7,904,845.7,892.2,885.729101738042,882.420556084728,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,3657358,2483911.55
1779248700,883.35,884.3,856.1,880,884.5832813904336,882.2005055315709,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,3575772,2530916.8
1779335100,882.65,903.35,878.65,883.75,884.4166251123469,882.3413686650645,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,1339789,2441730.45
1779421500,889,894.2,875,886.75,884.8833000898775,882.7421533318768,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,1018152,2410579.65
1779680700,903.85,909.85,897.05,906.85,889.276640071902,884.9337757562516,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,1152800,2388367.2
1779767100,910,912.5,899.85,903.7,892.1613120575216,886.639796142047,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,2158528,2314223.45
1779853500,910,935,903.8,923.65,898.4590496460173,890.0043601291336,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,2513863,2254183.55
1780026300,923.65,969,923.6,938.1,906.3872397168138,894.3766910264851,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,9135214,2474195.45
1780285500,941.15,942,887.6,893,903.7097917734511,894.2515372968046,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,2050481,2427873.6
1780371900,888,908,871,903.8,903.7278334187608,895.1195793607314,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,2630026,2415743.6
1780458300,903.8,903.8,871.55,879.2,898.8222667350087,893.6723448733923,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,1938065,2398125.85
1780544700,872,895,856.5,881.75,895.407813388007,892.5884953394475,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,1343237,2340777.1
1780631100,891,909,884.2,894.45,895.2162507104056,892.7577230358613,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,1370207,2287214.15
1780890300,880.1,889.85,865,870.9,890.3530005683244,890.7706573053284,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,1371879,2265194.45
1780976700,862.4,895,862.2,887.9,889.8624004546596,890.5096884593895,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,1245149,2241346.4
1781063100,888,890.6,856.4,862,884.2899203637277,887.917898599445,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,747498,2178435.95
1781149500,861.55,871.55,848,868.05,881.0419362909821,886.1117259994954,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,893056,2140020.75
1781235900,885.05,901,875.6,899.3,884.6935490327857,887.3106599995413,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,1782006,2168444.6
1781495100,919.5,942.95,917.7,920.85,891.9248392262285,890.3596909086739,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,2057483,2216713.95
1781581500,925.95,939.9,916.45,937.95,901.1298713809829,894.686082644249,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,827292,2140392.75
1781667900,924.95,925.15,900.15,914.8,903.8638971047862,896.514620585681,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,3535454,2134297.55
1781754300,916.5,933.95,915,924,907.891117683829,899.0132914415282,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,1976059,2054311.9
1781840700,922.65,923,907,918.15,909.9428941470632,900.7529922195711,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,1749432,2074794.05
1782099900,922,930,918.1,926.65,913.2843153176506,903.1072656541555,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,852381,2066505.5
1782186300,926.65,968.6,905.85,910.75,912.7774522541205,903.802059685596,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,3850012,2201366.1
1782272700,910.75,939,906.1,937.85,917.7919618032964,906.8973269869055,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,2227225,2204800.95
1782359100,955,972,942.15,947.45,923.7235694426372,910.5839336244595,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,4936333,2325924.45
1782704700,947,955.9,931,939.55,926.8888555541098,913.2172123858722,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,4308359,2084581.7
1782791100,947,966,938.45,955.25,932.5610844432879,917.0383748962475,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,3588024,2161458.85
1782877500,964.25,995.1,954.3,992.3,944.5088675546303,923.8803408147705,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,2871907,2173552.9
1782963900,993.5,1014.6,991.1,1006.2,956.8470940437043,931.363946195246,0,0,0,650.8,1113.2,1649.95,,,4,1,1,1,,,,3964029,2274851.1
1783050300,1015,1062,1015,1057,976.8776752349634,942.7854056320417,1,0,0,650.8,1113.2,1649.95,,,4,2,1,1,1,,,7862663,2600822.4
1783309500,1063.95,1098.7,1049.1,1095.9,1000.6821401879707,956.704914210947,0,0,0,650.8,1113.2,1649.95,,,4,2,1,1,,,,6269479,2845786
